"","skill","jobref","count"
"6243","optimisation","job83752357",0
"6244","bayesian","job83752357",0
"6245","front end","job83752357",0
"6246","system administration","job83752357",0
"6247","back end","job83752357",0
"6248","big data","job83752357",0
"6249","distributed data","job83752357",0
"6250","cloud Management","job83752357",0
"6251","Hadoop","job83752357",0
"6252","Java","job83752357",0
"6253","R","job83752357",0
"6254","Hive","job83752357",0
"6255","Mapreduce","job83752357",0
"6256","NoSQL","job83752357",0
"6257","Pig","job83752357",0
"6258","SAS","job83752357",0
"6259","C","job83752357",0
"6260","Oracle","job83752357",0
"6261","Teradata","job83752357",0
"6262","SPSS","job83752357",0
"6263","Matlab","job83752357",0
"6264","Perl","job83752357",0
"6265","MySQL","job83752357",0
"6266","PostgreSQL","job83752357",0
"6267","Ruby","job83752357",0
"6268","HTML","job83752357",0
"6269","Stata","job83752357",0
"6270","Julia","job83752357",0
"6271","SQL","job83749816",0
"6272","Python","job83749816",0
"6273","communication skills","job83749816",0
"6274","Scala","job83749816",0
"6275","predictive analytics","job83749816",0
"6276","Natural Language Processing","job83749816",0
"6277","Analytical","job83749816",1
"6278","Creativity","job83749816",0
"6279","Mathematics","job83749816",0
"6280","Math","job83749816",0
"6281","Programming","job83749816",0
"6282","structured Data","job83749816",0
"6283","data Mining","job83749816",0
"6284","scientific Method","job83749816",0
"6285","Math","job83749816",0
"6286","project Management","job83749816",0
"6287","data Management","job83749816",0
"6288","Statistics","job83749816",1
"6289","product design","job83749816",0
"6290","business Development","job83749816",0
"6291","machine Learning","job83749816",0
"6292","algorithms","job83749816",0
"6293","database","job83749816",0
"6294","graphical Models","job83749816",0
"6295","Models","job83749816",0
"6296","modelling","job83749816",4
"6297","unstructured data","job83749816",0
"6298","optimisation","job83749816",0
"6299","bayesian","job83749816",0
"6300","front end","job83749816",0
"6301","system administration","job83749816",0
"6302","back end","job83749816",0
"6303","big data","job83749816",0
"6304","distributed data","job83749816",0
"6305","cloud Management","job83749816",0
"6306","Hadoop","job83749816",0
"6307","Java","job83749816",0
"6308","R","job83749816",0
"6309","Hive","job83749816",0
"6310","Mapreduce","job83749816",0
"6311","NoSQL","job83749816",0
"6312","Pig","job83749816",0
"6313","SAS","job83749816",0
"6314","C","job83749816",0
"6315","Oracle","job83749816",0
"6316","Teradata","job83749816",0
"6317","SPSS","job83749816",0
"6318","Matlab","job83749816",0
"6319","Perl","job83749816",0
"6320","MySQL","job83749816",0
"6321","PostgreSQL","job83749816",0
"6322","Ruby","job83749816",0
"6323","HTML","job83749816",0
"6324","Stata","job83749816",0
"6325","Julia","job83749816",0
"6326","SQL","job83749067",0
"6327","Python","job83749067",0
"6328","communication skills","job83749067",0
"6329","Scala","job83749067",0
"6330","predictive analytics","job83749067",0
"6331","Natural Language Processing","job83749067",0
"6332","Analytical","job83749067",0
"6333","Creativity","job83749067",0
"6334","Mathematics","job83749067",1
"6335","Math","job83749067",0
"6336","Programming","job83749067",0
"6337","structured Data","job83749067",0
"6338","data Mining","job83749067",0
"6339","scientific Method","job83749067",0
"6340","Math","job83749067",0
"6341","project Management","job83749067",0
"6342","data Management","job83749067",0
"6343","Statistics","job83749067",1
"6344","product design","job83749067",0
"6345","business Development","job83749067",0
"6346","machine Learning","job83749067",0
"6347","algorithms","job83749067",0
"6348","database","job83749067",0
"6349","graphical Models","job83749067",0
"6350","Models","job83749067",0
"6351","modelling","job83749067",0
"6352","unstructured data","job83749067",0
"6353","optimisation","job83749067",0
"6354","bayesian","job83749067",0
"6355","front end","job83749067",0
"6356","system administration","job83749067",0
"6357","back end","job83749067",0
"6358","big data","job83749067",0
"6359","distributed data","job83749067",0
"6360","cloud Management","job83749067",0
"6361","Hadoop","job83749067",0
"6362","Java","job83749067",0
"6363","R","job83749067",0
"6364","Hive","job83749067",0
"6365","Mapreduce","job83749067",0
"6366","NoSQL","job83749067",0
"6367","Pig","job83749067",0
"6368","SAS","job83749067",1
"6369","C","job83749067",0
"6370","Oracle","job83749067",0
"6371","Teradata","job83749067",1
"6372","SPSS","job83749067",1
"6373","Matlab","job83749067",0
"6374","Perl","job83749067",0
"6375","MySQL","job83749067",0
"6376","PostgreSQL","job83749067",0
"6377","Ruby","job83749067",0
"6378","HTML","job83749067",0
"6379","Stata","job83749067",0
"6380","Julia","job83749067",0
"6381","SQL","job83742646",0
"6382","Python","job83742646",1
"6383","communication skills","job83742646",0
"6384","Scala","job83742646",0
"6385","predictive analytics","job83742646",0
"6386","Natural Language Processing","job83742646",0
"6387","Analytical","job83742646",0
"6388","Creativity","job83742646",0
"6389","Mathematics","job83742646",0
"6390","Math","job83742646",0
"6391","Programming","job83742646",0
"6392","structured Data","job83742646",0
"6393","data Mining","job83742646",0
"6394","scientific Method","job83742646",0
"6395","Math","job83742646",0
"6396","project Management","job83742646",0
"6397","data Management","job83742646",0
"6398","Statistics","job83742646",0
"6399","product design","job83742646",0
"6400","business Development","job83742646",0
"6401","machine Learning","job83742646",0
"6402","algorithms","job83742646",0
"6403","database","job83742646",0
"6404","graphical Models","job83742646",0
"6405","Models","job83742646",0
"6406","modelling","job83742646",0
"6407","unstructured data","job83742646",0
"6408","optimisation","job83742646",0
"6409","bayesian","job83742646",0
"6410","front end","job83742646",0
"6411","system administration","job83742646",0
"6412","back end","job83742646",0
"6413","big data","job83742646",0
"6414","distributed data","job83742646",0
"6415","cloud Management","job83742646",0
"6416","Hadoop","job83742646",0
"6417","Java","job83742646",0
"6418","R","job83742646",0
"6419","Hive","job83742646",0
"6420","Mapreduce","job83742646",0
"6421","NoSQL","job83742646",0
"6422","Pig","job83742646",0
"6423","SAS","job83742646",0
"6424","C","job83742646",0
"6425","Oracle","job83742646",0
"6426","Teradata","job83742646",0
"6427","SPSS","job83742646",0
"6428","Matlab","job83742646",0
"6429","Perl","job83742646",0
"6430","MySQL","job83742646",0
"6431","PostgreSQL","job83742646",0
"6432","Ruby","job83742646",0
"6433","HTML","job83742646",0
"6434","Stata","job83742646",0
"6435","Julia","job83742646",0
"6436","SQL","job83741863",2
"6437","Python","job83741863",2
"6438","communication skills","job83741863",0
"6439","Scala","job83741863",0
"6440","predictive analytics","job83741863",0
"6441","Natural Language Processing","job83741863",0
"6442","Analytical","job83741863",0
"6443","Creativity","job83741863",0
"6444","Mathematics","job83741863",0
"6445","Math","job83741863",0
"6446","Programming","job83741863",0
"6447","structured Data","job83741863",0
"6448","data Mining","job83741863",0
"6449","scientific Method","job83741863",0
"6450","Math","job83741863",0
"6451","project Management","job83741863",0
"6452","data Management","job83741863",0
"6453","Statistics","job83741863",0
"6454","product design","job83741863",0
"6455","business Development","job83741863",0
"6456","machine Learning","job83741863",0
"6457","algorithms","job83741863",0
"6458","database","job83741863",1
"6459","graphical Models","job83741863",0
"6460","Models","job83741863",0
"6461","modelling","job83741863",0
"6462","unstructured data","job83741863",0
"6463","optimisation","job83741863",0
"6464","bayesian","job83741863",0
"6465","front end","job83741863",0
"6466","system administration","job83741863",0
"6467","back end","job83741863",0
"6468","big data","job83741863",0
"6469","distributed data","job83741863",0
"6470","cloud Management","job83741863",0
"6471","Hadoop","job83741863",0
"6472","Java","job83741863",2
"6473","R","job83741863",2
"6474","Hive","job83741863",0
"6475","Mapreduce","job83741863",0
"6476","NoSQL","job83741863",0
"6477","Pig","job83741863",0
"6478","SAS","job83741863",0
"6479","C","job83741863",0
"6480","Oracle","job83741863",0
"6481","Teradata","job83741863",0
"6482","SPSS","job83741863",0
"6483","Matlab","job83741863",0
"6484","Perl","job83741863",0
"6485","MySQL","job83741863",1
"6486","PostgreSQL","job83741863",1
"6487","Ruby","job83741863",0
"6488","HTML","job83741863",0
"6489","Stata","job83741863",0
"6490","Julia","job83741863",0
"6491","SQL","job83737655",1
"6492","Python","job83737655",0
"6493","communication skills","job83737655",0
"6494","Scala","job83737655",0
"6495","predictive analytics","job83737655",0
"6496","Natural Language Processing","job83737655",0
"6497","Analytical","job83737655",0
"6498","Creativity","job83737655",0
"6499","Mathematics","job83737655",0
"6500","Math","job83737655",0
"6501","Programming","job83737655",0
"6502","structured Data","job83737655",0
"6503","data Mining","job83737655",0
"6504","scientific Method","job83737655",0
"6505","Math","job83737655",0
"6506","project Management","job83737655",0
"6507","data Management","job83737655",0
"6508","Statistics","job83737655",0
"6509","product design","job83737655",0
"6510","business Development","job83737655",0
"6511","machine Learning","job83737655",0
"6512","algorithms","job83737655",0
"6513","database","job83737655",1
"6514","graphical Models","job83737655",0
"6515","Models","job83737655",0
"6516","modelling","job83737655",0
"6517","unstructured data","job83737655",0
"6518","optimisation","job83737655",0
"6519","bayesian","job83737655",0
"6520","front end","job83737655",0
"6521","system administration","job83737655",0
"6522","back end","job83737655",0
"6523","big data","job83737655",0
"6524","distributed data","job83737655",0
"6525","cloud Management","job83737655",0
"6526","Hadoop","job83737655",0
"6527","Java","job83737655",0
"6528","R","job83737655",0
"6529","Hive","job83737655",0
"6530","Mapreduce","job83737655",0
"6531","NoSQL","job83737655",0
"6532","Pig","job83737655",0
"6533","SAS","job83737655",0
"6534","C","job83737655",1
"6535","Oracle","job83737655",0
"6536","Teradata","job83737655",0
"6537","SPSS","job83737655",0
"6538","Matlab","job83737655",0
"6539","Perl","job83737655",0
"6540","MySQL","job83737655",0
"6541","PostgreSQL","job83737655",0
"6542","Ruby","job83737655",0
"6543","HTML","job83737655",0
"6544","Stata","job83737655",0
"6545","Julia","job83737655",0
"6546","SQL","job83737646",1
"6547","Python","job83737646",0
"6548","communication skills","job83737646",0
"6549","Scala","job83737646",0
"6550","predictive analytics","job83737646",0
"6551","Natural Language Processing","job83737646",0
"6552","Analytical","job83737646",0
"6553","Creativity","job83737646",0
"6554","Mathematics","job83737646",0
"6555","Math","job83737646",0
"6556","Programming","job83737646",0
"6557","structured Data","job83737646",0
"6558","data Mining","job83737646",0
"6559","scientific Method","job83737646",0
"6560","Math","job83737646",0
"6561","project Management","job83737646",0
"6562","data Management","job83737646",0
"6563","Statistics","job83737646",0
"6564","product design","job83737646",0
"6565","business Development","job83737646",0
"6566","machine Learning","job83737646",0
"6567","algorithms","job83737646",0
"6568","database","job83737646",1
"6569","graphical Models","job83737646",0
"6570","Models","job83737646",0
"6571","modelling","job83737646",0
"6572","unstructured data","job83737646",0
"6573","optimisation","job83737646",0
"6574","bayesian","job83737646",0
"6575","front end","job83737646",0
"6576","system administration","job83737646",0
"6577","back end","job83737646",0
"6578","big data","job83737646",0
"6579","distributed data","job83737646",0
"6580","cloud Management","job83737646",0
"6581","Hadoop","job83737646",0
"6582","Java","job83737646",0
"6583","R","job83737646",0
"6584","Hive","job83737646",0
"6585","Mapreduce","job83737646",0
"6586","NoSQL","job83737646",0
"6587","Pig","job83737646",0
"6588","SAS","job83737646",0
"6589","C","job83737646",1
"6590","Oracle","job83737646",0
"6591","Teradata","job83737646",0
"6592","SPSS","job83737646",0
"6593","Matlab","job83737646",0
"6594","Perl","job83737646",0
"6595","MySQL","job83737646",0
"6596","PostgreSQL","job83737646",0
"6597","Ruby","job83737646",0
"6598","HTML","job83737646",0
"6599","Stata","job83737646",0
"6600","Julia","job83737646",0
"6601","SQL","job83734709",1
"6602","Python","job83734709",0
"6603","communication skills","job83734709",0
"6604","Scala","job83734709",0
"6605","predictive analytics","job83734709",0
"6606","Natural Language Processing","job83734709",0
"6607","Analytical","job83734709",1
"6608","Creativity","job83734709",0
"6609","Mathematics","job83734709",0
